ano,id_municipio,tipo_ligacao_rede_geral,grupo_idade,cor_raca,moradores
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Preta,
2022,2913606,Não possui ligação com a rede geral,100 anos ou mais,Indígena,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,100 anos ou mais,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",100 anos ou mais,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Amarela,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,0 a 4 anos,Parda,405
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",0 a 4 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",5 a 9 anos,Indígena,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,10 a 14 anos,Preta,1998
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,10 a 14 anos,Amarela,1
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,10 a 14 anos,Preta,133
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",10 a 14 anos,Parda,154
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",10 a 14 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,15 a 19 anos,Branca,1839
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",15 a 19 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,20 a 24 anos,Parda,58
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,20 a 24 anos,Preta,193
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",20 a 24 anos,Indígena,59
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",20 a 24 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",25 a 29 anos,Branca,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,30 a 34 anos,Preta,2753
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",30 a 34 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",30 a 34 anos,Preta,67
2022,2913606,Não possui ligação com a rede geral - Outra,35 a 39 anos,Indígena,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",35 a 39 anos,Branca,44
2022,2913606,Não possui ligação com a rede geral,40 a 44 anos,Indígena,277
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,40 a 44 anos,Branca,2214
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,40 a 44 anos,Preta,219
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",40 a 44 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",45 a 49 anos,Indígena,40
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",45 a 49 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,50 a 54 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",50 a 54 anos,Indígena,14
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",50 a 54 anos,Parda,157
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",50 a 54 anos,Parda,5
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,55 a 59 anos,Branca,1545
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",55 a 59 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,60 a 64 anos,Branca,10
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,60 a 64 anos,Branca,6
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",60 a 64 anos,Branca,37
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",60 a 64 anos,Indígena,26
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,65 a 69 anos,Preta,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",65 a 69 anos,Branca,21
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",65 a 69 anos,Branca,
2022,2913606,Não possui ligação com a rede geral,70 a 74 anos,Branca,122
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,70 a 74 anos,Preta,5
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,70 a 74 anos,Amarela,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",70 a 74 anos,Parda,3
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,75 a 79 anos,Branca,669
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,75 a 79 anos,Preta,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",75 a 79 anos,Preta,15
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",75 a 79 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",75 a 79 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral,80 a 84 anos,Parda,149
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,80 a 84 anos,Preta,382
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",80 a 84 anos,Indígena,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",80 a 84 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",80 a 84 anos,Branca,7
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",80 a 84 anos,Parda,1
2022,2913606,Não possui ligação com a rede geral - Outra,85 a 89 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",85 a 89 anos,Branca,1
2022,2913606,Não possui ligação com a rede geral,90 a 94 anos,Parda,27
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,90 a 94 anos,Indígena,10
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,90 a 94 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",90 a 94 anos,Parda,6
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",90 a 94 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",90 a 94 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",90 a 94 anos,Branca,3
2022,2913606,Não possui ligação com a rede geral - Outra,95 a 99 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",95 a 99 anos,Preta,2
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,95 a 99 anos,Branca,1
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",95 a 99 anos,Parda,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",95 a 99 anos,Preta,
2022,2913606,Não possui ligação com a rede geral,100 anos ou mais,Parda,4
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,100 anos ou mais,Parda,20
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,100 anos ou mais,Branca,7
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",100 anos ou mais,Indígena,1
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",100 anos ou mais,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",100 anos ou mais,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",100 anos ou mais,Parda,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,0 a 4 anos,Indígena,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",0 a 4 anos,Parda,167
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",0 a 4 anos,Indígena,67
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",0 a 4 anos,Branca,7
2022,2913606,Não possui ligação com a rede geral - Outra,5 a 9 anos,Indígena,6
2022,2913606,Não possui ligação com a rede geral - Outra,5 a 9 anos,Preta,30
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",5 a 9 anos,Parda,152
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,10 a 14 anos,Preta,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",10 a 14 anos,Indígena,43
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",10 a 14 anos,Indígena,35
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,15 a 19 anos,Branca,206
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",15 a 19 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,15 a 19 anos,Parda,14
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",15 a 19 anos,Parda,149
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",15 a 19 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",15 a 19 anos,Amarela,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",15 a 19 anos,Branca,49
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",20 a 24 anos,Amarela,1
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,25 a 29 anos,Amarela,15
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,25 a 29 anos,Parda,7
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,25 a 29 anos,Preta,174
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,25 a 29 anos,Indígena,68
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",25 a 29 anos,Preta,3
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,30 a 34 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",30 a 34 anos,Branca,21
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",30 a 34 anos,Branca,42
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,35 a 39 anos,Preta,212
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,35 a 39 anos,Parda,501
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",35 a 39 anos,Indígena,35
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",35 a 39 anos,Parda,12
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Parda,108
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",35 a 39 anos,Parda,160
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,40 a 44 anos,Preta,3219
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",40 a 44 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",40 a 44 anos,Branca,41
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",40 a 44 anos,Preta,51
2022,2913606,Não possui ligação com a rede geral,45 a 49 anos,Parda,997
2022,2913606,Não possui ligação com a rede geral - Outra,45 a 49 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",45 a 49 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral,50 a 54 anos,Amarela,3
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",50 a 54 anos,Preta,72
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",50 a 54 anos,Branca,46
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,55 a 59 anos,Amarela,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",55 a 59 anos,Branca,5
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",55 a 59 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,60 a 64 anos,Branca,2
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,60 a 64 anos,Branca,1533
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",60 a 64 anos,Parda,169
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",60 a 64 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",60 a 64 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",60 a 64 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",65 a 69 anos,Preta,48
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",65 a 69 anos,Amarela,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",65 a 69 anos,Indígena,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",65 a 69 anos,Branca,22
2022,2913606,Não possui ligação com a rede geral,70 a 74 anos,Parda,417
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,70 a 74 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,70 a 74 anos,Parda,11
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",70 a 74 anos,Parda,64
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",70 a 74 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",70 a 74 anos,Preta,4
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,75 a 79 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",75 a 79 anos,Amarela,
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,80 a 84 anos,Indígena,42
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,80 a 84 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",80 a 84 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",80 a 84 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",80 a 84 anos,Parda,
2022,2913606,Não possui ligação com a rede geral - Outra,85 a 89 anos,Branca,1
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,85 a 89 anos,Parda,2
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Preta,3
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",85 a 89 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,90 a 94 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,90 a 94 anos,Preta,
2022,2913606,Não possui ligação com a rede geral,95 a 99 anos,Preta,4
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,95 a 99 anos,Preta,37
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",95 a 99 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",95 a 99 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral,100 anos ou mais,Branca,2
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",100 anos ou mais,Parda,1
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,100 anos ou mais,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",100 anos ou mais,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",100 anos ou mais,Branca,
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,0 a 4 anos,Parda,16
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",0 a 4 anos,Branca,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,5 a 9 anos,Preta,1
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,5 a 9 anos,Preta,7
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",5 a 9 anos,Indígena,59
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",5 a 9 anos,Preta,10
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Parda,118
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Parda,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",5 a 9 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,10 a 14 anos,Preta,348
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,10 a 14 anos,Indígena,291
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,10 a 14 anos,Parda,463
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",10 a 14 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Preta,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",10 a 14 anos,Branca,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",15 a 19 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral,20 a 24 anos,Indígena,290
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",20 a 24 anos,Parda,
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,30 a 34 anos,Parda,14
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,30 a 34 anos,Branca,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",30 a 34 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Branca,19
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",30 a 34 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",35 a 39 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",35 a 39 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",35 a 39 anos,Preta,
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,40 a 44 anos,Amarela,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",40 a 44 anos,Parda,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",40 a 44 anos,Preta,3
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,45 a 49 anos,Branca,1695
2022,2913606,Possui ligação à rede geral e a utiliza como forma principal,45 a 49 anos,Amarela,18
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,45 a 49 anos,Preta,168
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",45 a 49 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Branca,27
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",45 a 49 anos,Parda,144
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",45 a 49 anos,Preta,7
2022,2913606,Não possui ligação com a rede geral - Outra,50 a 54 anos,Parda,42
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",50 a 54 anos,Amarela,1
2022,2913606,Não possui ligação com a rede geral,55 a 59 anos,Amarela,3
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,55 a 59 anos,Preta,4
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",55 a 59 anos,Preta,48
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",55 a 59 anos,Parda,16
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,60 a 64 anos,Parda,5
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,60 a 64 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",60 a 64 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",60 a 64 anos,Indígena,1
2022,2913606,Não possui ligação com a rede geral - Outra,65 a 69 anos,Parda,25
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,65 a 69 anos,Branca,4
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,65 a 69 anos,Parda,268
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",65 a 69 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Água da chuva armazenada",65 a 69 anos,Indígena,
2022,2913606,Não possui ligação com a rede geral - Outra,70 a 74 anos,Branca,1
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,70 a 74 anos,Branca,65
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",70 a 74 anos,Amarela,1
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",70 a 74 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",70 a 74 anos,Parda,2
2022,2913606,Não possui ligação com a rede geral - Poço profundo ou artesiano,75 a 79 anos,Preta,36
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",75 a 79 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",75 a 79 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral - Outra,80 a 84 anos,Preta,7
2022,2913606,Não possui ligação com a rede geral - Água da chuva armazenada,80 a 84 anos,Indígena,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",80 a 84 anos,Branca,1
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",85 a 89 anos,Preta,7
2022,2913606,"Não possui ligação com a rede geral - Rios, açudes, córregos, lagos e igarapés",85 a 89 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",90 a 94 anos,Indígena,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",90 a 94 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",95 a 99 anos,Preta,1
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",95 a 99 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Rios, açudes, córregos, lagos e igarapés",95 a 99 anos,Parda,
2022,2913606,Não possui ligação com a rede geral,100 anos ou mais,Preta,1
2022,2913606,Não possui ligação com a rede geral - Outra,100 anos ou mais,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",100 anos ou mais,Branca,
2022,2913606,Não possui ligação com a rede geral,0 a 4 anos,Branca,244
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",0 a 4 anos,Amarela,
2022,2913606,"Não possui ligação com a rede geral - Poço raso, freático ou cacimba",0 a 4 anos,Parda,126
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Outra",0 a 4 anos,Amarela,
2022,2913606,Não possui ligação com a rede geral,5 a 9 anos,Branca,213
2022,2913606,Não possui ligação com a rede geral - Carro-pipa,5 a 9 anos,Indígena,
2022,2913606,"Não possui ligação com a rede geral - Fonte, nascente ou mina",5 a 9 anos,Preta,62
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",5 a 9 anos,Preta,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Carro-pipa",5 a 9 anos,Parda,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Fonte, nascente ou mina",5 a 9 anos,Branca,2
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço profundo ou artesiano",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",5 a 9 anos,Amarela,
2022,2913606,"Possui ligação à rede geral, mas utiliza principalmente outra forma - Poço raso, freático ou cacimba",5 a 9 anos,Indígena,3
2022,2913606,Não possui ligação com a rede geral - Outra,10 a 14 anos,Indígena,6
